490,41.67777777777778,48,29,cooperative
500,41.733333333333334,48,29,cooperative
510,40.044444444444444,50,28,cooperative
520,38.388888888888886,51,28,cooperative
530,37.08888888888889,51,27,cooperative
540,38.644444444444446,50,27,cooperative
550,38.48888888888889,49,22,cooperative
560,39.7,47,22,cooperative
570,38.27777777777778,50,22,cooperative
580,39.28888888888889,51,21,cooperative
590,37.63333333333333,54,21,cooperative
600,36.86666666666667,56,21,cooperative
610,37.98888888888889,55,21,cooperative
620,36.666666666666664,57,21,cooperative
630,38.13333333333333,57,21,cooperative
640,39.51111111111111,57,21,cooperative
650,39.25555555555555,56,21,cooperative
660,39.833333333333336,56,21,cooperative
670,42.388888888888886,56,21,cooperative
680,41.37777777777778,57,21,cooperative
690,41.37777777777778,57,21,cooperative
700,40.75555555555555,58,21,cooperative
710,39.0,61,21,cooperative
720,39.9,62,21,cooperative
730,39.96666666666667,61,21,cooperative
740,38.644444444444446,63,21,cooperative
750,38.6,63,20,cooperative
760,38.2,63,20,cooperative
770,37.44444444444444,64,20,cooperative
780,38.15555555555556,66,20,cooperative
790,36.955555555555556,68,20,cooperative
800,39.111111111111114,66,20,cooperative
810,38.51111111111111,67,19,cooperative
820,37.9,68,19,cooperative
830,40.355555555555554,67,19,cooperative
840,40.46666666666667,68,19,cooperative
850,38.93333333333333,71,19,cooperative
860,39.93333333333333,69,18,cooperative
870,38.888888888888886,71,18,cooperative
880,38.48888888888889,73,18,cooperative
890,38.144444444444446,74,18,cooperative
900,39.666666666666664,72,18,cooperative
910,39.74444444444445,72,18,cooperative
920,40.12222222222222,73,18,cooperative
930,39.58888888888889,75,18,cooperative
940,40.1,74,18,cooperative
950,39.68888888888889,75,18,cooperative
960,41.31111111111111,74,18,cooperative
970,39.87777777777778,77,18,cooperative
980,40.21111111111111,77,18,cooperative
990,39.666666666666664,79,18,cooperative
1000,39.1,80,18,cooperative
0,300.0,12,90,greedy
10,290.25555555555553,15,90,greedy
20,280.94444444444446,16,90,greedy
30,272.6,14,90,greedy
40,263.8777777777778,13,90,greedy
50,255.96666666666667,11,90,greedy
60,247.44444444444446,12,90,greedy
70,238.63333333333333,13,90,greedy
80,231.44444444444446,12,90,greedy
90,222.46666666666667,15,90,greedy
100,214.72222222222223,15,90,greedy
110,207.14444444444445,15,90,greedy
120,199.4111111111111,17,90,greedy
130,190.37777777777777,18,90,greedy
140,180.9,20,90,greedy
150,172.23333333333332,21,90,greedy
160,163.6888888888889,22,90,greedy
170,154.33333333333334,23,90,greedy
180,146.66666666666666,23,90,greedy
190,137.83333333333334,23,90,greedy
200,129.1,24,90,greedy
210,123.16666666666667,24,90,greedy
220,116.58888888888889,23,90,greedy
230,107.3,25,90,greedy
240,97.5111111111111,29,90,greedy
250,89.88888888888889,29,90,greedy
260,82.73333333333333,26,90,greedy
270,73.16666666666667,29,90,greedy
280,64.4,30,90,greedy
290,54.522222222222226,33,90,greedy
300,47.0,33,87,greedy
310,42.833333333333336,33,35,greedy
320,40.022222222222226,33,33,greedy
330,36.65555555555556,37,29,greedy
340,35.55555555555556,37,27,greedy
350,33.477777777777774,40,15,greedy
360,33.37777777777778,42,15,greedy
370,32.388888888888886,44,15,greedy
380,31.788888888888888,46,14,greedy
390,32.1,47,14,greedy
400,30.655555555555555,50,14,greedy
410,29.766666666666666,52,14,greedy
420,30.977777777777778,53,13,greedy
430,30.7,54,13,greedy
440,30.57777777777778,56,13,greedy
450,29.877777777777776,59,12,greedy
460,29.822222222222223,59,11,greedy
470,29.666666666666668,60,11,greedy
480,29.122222222222224,63,11,greedy
490,29.666666666666668,64,11,greedy
500,29.41111111111111,65,11,greedy
510,29.455555555555556,67,11,greedy
520,28.788888888888888,69,11,greedy
530,28.233333333333334,71,11,greedy
540,27.68888888888889,74,11,greedy
550,28.544444444444444,73,11,greedy
560,28.033333333333335,75,10,greedy
570,28.377777777777776,77,10,greedy
580,27.788888888888888,79,10,greedy
590,27.666666666666668,81,10,greedy
600,27.622222222222224,83,10,greedy
610,27.477777777777778,84,10,greedy
620,27.044444444444444,86,10,greedy
630,26.61111111111111,89,10,greedy
640,25.733333333333334,92,10,greedy
650,26.211111111111112,92,10,greedy
660,26.022222222222222,94,10,greedy
670,25.58888888888889,96,10,greedy
680,24.711111111111112,99,10,greedy
690,24.166666666666668,102,10,greedy
700,25.92222222222222,102,9,greedy
710,25.144444444444446,105,9,greedy
720,25.42222222222222,107,9,greedy
730,26.044444444444444,109,9,greedy
740,26.322222222222223,109,9,greedy
750,25.866666666666667,112,9,greedy
760,26.166666666666668,113,9,greedy
770,27.788888888888888,112,9,greedy
780,27.022222222222222,116,9,greedy
790,26.711111111111112,117,9,greedy
800,26.066666666666666,119,9,greedy
810,26.444444444444443,121,9,greedy
820,27.366666666666667,121,9,greedy
830,26.58888888888889,124,9,greedy
840,25.833333333333332,128,9,greedy
850,26.177777777777777,128,9,greedy
860,25.944444444444443,130,9,greedy
870,26.488888888888887,130,9,greedy
880,26.166666666666668,132,9,greedy
890,26.244444444444444,133,9,greedy
900,26.177777777777777,135,9,greedy
910,25.866666666666667,137,9,greedy
920,25.833333333333332,139,9,greedy
930,25.5,142,9,greedy
940,25.244444444444444,143,9,greedy
950,25.61111111111111,144,9,greedy
960,26.0,146,9,greedy
970,26.08888888888889,146,9,greedy
980,25.466666666666665,148,9,greedy
990,26.766666666666666,148,9,greedy
1000,26.455555555555556,150,9,greedy
