0,300.0,10,90,cooperative
10,290.1777777777778,13,90,cooperative
20,281.4111111111111,10,90,cooperative
30,272.6777777777778,10,90,cooperative
40,264.3,9,90,cooperative
50,255.72222222222223,9,90,cooperative
60,248.45555555555555,8,90,cooperative
70,241.4777777777778,5,90,cooperative
80,232.46666666666667,6,90,cooperative
90,224.32222222222222,7,90,cooperative
100,215.53333333333333,9,90,cooperative
110,206.87777777777777,9,90,cooperative
120,199.87777777777777,9,90,cooperative
130,191.32222222222222,9,90,cooperative
140,184.65555555555557,7,90,cooperative
150,177.26666666666668,8,90,cooperative
160,168.74444444444444,8,90,cooperative
170,163.25555555555556,6,90,cooperative
180,155.0222222222222,6,90,cooperative
190,147.64444444444445,7,90,cooperative
200,146.9111111111111,5,90,cooperative
210,141.6,6,90,cooperative
220,136.12222222222223,7,90,cooperative
230,126.67777777777778,9,90,cooperative
240,126.4888888888889,7,90,cooperative
250,117.21111111111111,8,90,cooperative
260,114.4888888888889,7,90,cooperative
270,112.21111111111111,6,90,cooperative
280,103.14444444444445,7,90,cooperative
290,97.74444444444444,8,90,cooperative
300,93.31111111111112,8,89,cooperative
310,91.23333333333333,7,62,cooperative
320,89.8,6,61,cooperative
330,85.45555555555555,9,59,cooperative
340,82.85555555555555,9,57,cooperative
350,82.58888888888889,9,47,cooperative
360,79.96666666666667,11,47,cooperative
370,75.37777777777778,13,44,cooperative
380,71.42222222222222,14,43,cooperative
390,72.93333333333334,11,41,cooperative
400,70.76666666666667,9,40,cooperative
410,67.46666666666667,10,39,cooperative
420,66.28888888888889,11,39,cooperative
430,62.46666666666667,13,39,cooperative
440,60.41111111111111,11,38,cooperative
450,57.28888888888889,13,36,cooperative
460,53.36666666666667,16,36,cooperative
470,50.8,16,36,cooperative
480,50.355555555555554,18,35,cooperative
490,50.46666666666667,17,34,cooperative
500,49.63333333333333,17,34,cooperative
510,46.233333333333334,20,34,cooperative
520,42.71111111111111,23,31,cooperative
530,44.56666666666667,22,31,cooperative
540,47.455555555555556,20,30,cooperative
550,48.455555555555556,20,28,cooperative
560,48.111111111111114,21,27,cooperative
570,45.87777777777778,23,27,cooperative
580,49.5,22,27,cooperative
590,47.34444444444444,22,25,cooperative
600,45.53333333333333,24,23,cooperative
610,46.977777777777774,22,22,cooperative
620,46.355555555555554,21,22,cooperative
630,44.84444444444444,23,22,cooperative
640,45.544444444444444,23,22,cooperative
650,44.46666666666667,23,22,cooperative
660,44.18888888888889,25,22,cooperative
670,44.266666666666666,25,20,cooperative
680,42.522222222222226,27,20,cooperative
690,41.422222222222224,28,20,cooperative
700,40.17777777777778,28,20,cooperative
710,38.98888888888889,29,20,cooperative
720,40.3,30,20,cooperative
730,42.111111111111114,29,20,cooperative
740,42.68888888888889,30,19,cooperative
750,41.03333333333333,33,19,cooperative
760,39.833333333333336,34,19,cooperative
770,41.32222222222222,34,19,cooperative
780,40.15555555555556,36,19,cooperative
790,41.12222222222222,35,19,cooperative
800,39.955555555555556,36,19,cooperative
810,38.31111111111111,39,19,cooperative
820,41.28888888888889,37,19,cooperative
830,39.63333333333333,39,19,cooperative
840,39.05555555555556,41,19,cooperative
850,37.888888888888886,43,19,cooperative
860,36.68888888888889,44,19,cooperative
870,36.522222222222226,46,19,cooperative
880,35.37777777777778,47,18,cooperative
890,34.98888888888889,46,18,cooperative
900,34.58888888888889,47,18,cooperative
910,32.6,50,18,cooperative
920,32.03333333333333,50,17,cooperative
930,30.58888888888889,53,17,cooperative
940,30.08888888888889,53,17,cooperative
950,29.5,55,16,cooperative
960,28.266666666666666,58,15,cooperative
970,27.522222222222222,59,15,cooperative
980,28.1,61,15,cooperative
990,29.122222222222224,63,15,cooperative
1000,28.933333333333334,64,15,cooperative
1010,28.166666666666668,65,15,cooperative
1020,26.511111111111113,69,15,cooperative
1030,27.08888888888889,71,15,cooperative
1040,25.91111111111111,73,14,cooperative
1050,29.344444444444445,72,13,cooperative
1060,29.533333333333335,71,13,cooperative
1070,28.177777777777777,74,12,cooperative
1080,27.533333333333335,76,12,cooperative
1090,27.1,77,12,cooperative
1100,30.133333333333333,76,12,cooperative
1110,30.31111111111111,78,12,cooperative
1120,29.255555555555556,80,12,cooperative
1130,29.988888888888887,81,12,cooperative
1140,29.566666666666666,83,12,cooperative
1150,30.166666666666668,82,12,cooperative
1160,29.733333333333334,83,12,cooperative
1170,29.31111111111111,85,12,cooperative
1180,27.977777777777778,88,12,cooperative
1190,27.822222222222223,89,12,cooperative
1200,27.833333333333332,90,12,cooperative
1210,26.988888888888887,92,12,cooperative
1220,26.555555555555557,94,12,cooperative
1230,28.366666666666667,95,12,cooperative
1240,27.033333333333335,98,12,cooperative
1250,27.72222222222222,97,12,cooperative
1260,27.31111111111111,99,12,cooperative
1270,26.88888888888889,100,12,cooperative
1280,27.844444444444445,100,12,cooperative
1290,26.522222222222222,104,12,cooperative
1300,28.066666666666666,101,12,cooperative
1310,29.433333333333334,102,12,cooperative
1320,28.11111111111111,106,12,cooperative
1330,28.144444444444446,106,12,cooperative
1340,30.788888888888888,105,12,cooperative
1350,29.9,108,12,cooperative
1360,29.488888888888887,109,12,cooperative
1370,28.533333333333335,111,12,cooperative
1380,28.555555555555557,112,12,cooperative
1390,27.233333333333334,115,12,cooperative
1400,29.044444444444444,115,12,cooperative
1410,30.41111111111111,113,12,cooperative
1420,29.533333333333335,115,12,cooperative
1430,28.655555555555555,117,12,cooperative
1440,27.322222222222223,121,12,cooperative
1450,28.633333333333333,118,12,cooperative
1460,28.211111111111112,119,12,cooperative
1470,27.333333333333332,122,12,cooperative
1480,27.255555555555556,122,12,cooperative
1490,26.38888888888889,124,12,cooperative
1500,27.788888888888888,122,12,cooperative
1510,26.455555555555556,125,12,cooperative
1520,26.477777777777778,125,12,cooperative
1530,25.61111111111111,128,12,cooperative
1540,26.555555555555557,126,12,cooperative
1550,27.011111111111113,125,12,cooperative
1560,27.8,128,12,cooperative
1570,29.0,128,12,cooperative
1580,28.433333333333334,129,12,cooperative
1590,29.633333333333333,130,12,cooperative
1600,28.6,132,12,cooperative
1610,29.18888888888889,131,11,cooperative
1620,28.61111111111111,133,11,cooperative
1630,28.733333333333334,133,11,cooperative
1640,27.988888888888887,135,11,cooperative
1650,27.22222222222222,138,11,cooperative
1660,26.477777777777778,140,11,cooperative
1670,26.666666666666668,139,11,cooperative
1680,25.9,142,11,cooperative
1690,25.58888888888889,143,11,cooperative
1700,26.733333333333334,144,11,cooperative
1710,25.977777777777778,147,11,cooperative
1720,25.666666666666668,148,11,cooperative
1730,24.9,150,11,cooperative
1740,27.255555555555556,150,11,cooperative
1750,26.955555555555556,151,11,cooperative
1760,27.7,151,11,cooperative
1770,26.933333333333334,154,11,cooperative
1780,27.055555555555557,154,11,cooperative
1790,28.477777777777778,155,11,cooperative
1800,29.07777777777778,158,11,cooperative
1810,29.155555555555555,158,11,cooperative
1820,29.3,158,11,cooperative
1830,29.31111111111111,159,11,cooperative
1840,29.011111111111113,160,11,cooperative
1850,31.57777777777778,158,11,cooperative
1860,30.622222222222224,160,11,cooperative
1870,29.855555555555554,162,11,cooperative
1880,30.455555555555556,161,11,cooperative
1890,29.68888888888889,164,11,cooperative
1900,28.466666666666665,167,11,cooperative
1910,30.288888888888888,165,11,cooperative
1920,29.511111111111113,168,11,cooperative
1930,28.755555555555556,170,11,cooperative
1940,28.88888888888889,170,11,cooperative
1950,29.455555555555556,170,11,cooperative
1960,28.233333333333334,173,11,cooperative
1970,28.288888888888888,173,11,cooperative
1980,27.533333333333335,176,11,cooperative
1990,27.566666666666666,176,11,cooperative
2000,26.8,178,11,cooperative
0,300.0,14,90,greedy
10,290.0444444444444,17,90,greedy
20,281.34444444444443,14,90,greedy
30,273.76666666666665,10,90,greedy
40,266.3222222222222,6,90,greedy
50,256.8333333333333,8,90,greedy
60,248.75555555555556,8,90,greedy
70,241.27777777777777,7,90,greedy
80,233.11111111111111,8,90,greedy
90,225.5,8,90,greedy
100,216.6888888888889,10,90,greedy
110,209.0888888888889,8,90,greedy
120,200.1,10,90,greedy
130,193.45555555555555,8,90,greedy
140,186.06666666666666,7,90,greedy
150,178.1,9,90,greedy
160,170.88888888888889,9,90,greedy
170,161.4111111111111,11,90,greedy
180,155.37777777777777,11,90,greedy
190,150.44444444444446,10,90,greedy
200,143.61111111111111,10,90,greedy
210,137.17777777777778,9,90,greedy
220,128.64444444444445,9,90,greedy
230,119.63333333333334,10,90,greedy
240,114.23333333333333,8,90,greedy
250,108.45555555555555,9,90,greedy
260,102.62222222222222,7,90,greedy
270,95.37777777777778,9,90,greedy
280,88.14444444444445,10,90,greedy
290,81.33333333333333,10,90,greedy
300,74.54444444444445,11,89,greedy
310,69.9888888888889,11,65,greedy
320,66.23333333333333,11,64,greedy
330,64.7,11,61,greedy
340,61.53333333333333,10,61,greedy
350,57.96666666666667,12,45,greedy
360,57.17777777777778,9,43,greedy
370,54.8,11,41,greedy
380,54.48888888888889,12,40,greedy
390,53.48888888888889,13,35,greedy
400,53.13333333333333,13,35,greedy
410,52.91111111111111,12,35,greedy
420,50.63333333333333,13,32,greedy
430,51.2,10,30,greedy
440,51.06666666666667,10,30,greedy
450,47.84444444444444,14,29,greedy
460,48.68888888888889,13,29,greedy
470,46.388888888888886,14,29,greedy
480,48.37777777777778,14,29,greedy
490,50.522222222222226,13,28,greedy
500,50.25555555555555,13,27,greedy
510,48.17777777777778,15,27,greedy
520,45.48888888888889,17,25,greedy
530,45.477777777777774,17,25,greedy
540,43.166666666666664,20,25,greedy
550,45.65555555555556,19,23,greedy
560,46.666666666666664,18,23,greedy
570,46.98888888888889,18,23,greedy
580,47.01111111111111,19,23,greedy
590,45.36666666666667,20,23,greedy
600,44.48888888888889,21,23,greedy
610,43.022222222222226,22,22,greedy
620,41.03333333333333,24,22,greedy
630,42.98888888888889,26,21,greedy
640,43.8,26,21,greedy
650,42.855555555555554,27,20,greedy
660,41.611111111111114,29,19,greedy
670,41.67777777777778,28,19,greedy
680,40.5,29,19,greedy
690,40.7,30,19,greedy
700,40.977777777777774,30,19,greedy
710,40.72222222222222,29,19,greedy
720,38.62222222222222,33,19,greedy
730,36.855555555555554,35,19,greedy
740,37.93333333333333,35,19,greedy
750,36.74444444444445,37,19,greedy
760,35.56666666666667,38,19,greedy
770,34.93333333333333,38,18,greedy
780,32.94444444444444,42,18,greedy
790,32.78888888888889,41,18,greedy
800,32.922222222222224,42,18,greedy
810,34.0,43,18,greedy
820,32.955555555555556,44,18,greedy
830,31.444444444444443,46,18,greedy
840,30.255555555555556,48,18,greedy
850,29.18888888888889,49,18,greedy
860,27.666666666666668,51,18,greedy
870,29.488888888888887,51,18,greedy
880,28.322222222222223,52,18,greedy
890,26.966666666666665,54,16,greedy
900,26.022222222222222,56,16,greedy
910,25.81111111111111,55,15,greedy
920,26.41111111111111,57,15,greedy
930,26.122222222222224,58,15,greedy
940,28.144444444444446,57,14,greedy
950,26.58888888888889,60,14,greedy
960,26.0,62,13,greedy
970,28.855555555555554,59,13,greedy
980,27.444444444444443,62,13,greedy
990,29.6,62,13,greedy
1000,28.877777777777776,63,13,greedy
1010,30.18888888888889,62,13,greedy
1020,29.07777777777778,65,11,greedy
1030,29.322222222222223,66,11,greedy
1040,28.3,68,11,greedy
1050,28.4,70,11,greedy
1060,28.08888888888889,71,11,greedy
1070,26.866666666666667,74,11,greedy
1080,28.333333333333332,76,11,greedy
1090,28.022222222222222,77,11,greedy
1100,27.266666666666666,79,11,greedy
1110,26.044444444444444,83,11,greedy
1120,26.177777777777777,83,11,greedy
1130,27.7,80,11,greedy
1140,26.933333333333334,83,11,greedy
1150,26.333333333333332,84,11,greedy
1160,26.477777777777778,84,11,greedy
1170,27.72222222222222,85,11,greedy
1180,26.5,88,11,greedy
1190,26.18888888888889,89,11,greedy
1200,27.011111111111113,89,11,greedy
1210,26.511111111111113,90,11,greedy
1220,25.744444444444444,92,11,greedy
1230,27.211111111111112,94,11,greedy
1240,27.355555555555554,94,11,greedy
1250,27.444444444444443,94,11,greedy
1260,27.133333333333333,96,11,greedy
1270,27.444444444444443,98,11,greedy
1280,29.144444444444446,98,11,greedy
1290,29.4,100,11,greedy
1300,28.18888888888889,103,11,greedy
1310,29.1,101,11,greedy
1320,28.8,103,11,greedy
1330,29.022222222222222,102,11,greedy
1340,30.38888888888889,103,11,greedy
1350,31.666666666666668,105,11,greedy
1360,33.2,105,11,greedy
1370,32.93333333333333,105,11,greedy
1380,32.44444444444444,106,11,greedy
1390,31.22222222222222,109,11,greedy
1400,31.555555555555557,109,11,greedy
1410,31.6,110,11,greedy
1420,31.288888888888888,111,11,greedy
1430,31.988888888888887,111,11,greedy
1440,31.666666666666668,113,11,greedy
1450,31.322222222222223,114,11,greedy
1460,31.07777777777778,115,11,greedy
1470,30.31111111111111,118,11,greedy
1480,30.255555555555556,118,11,greedy
1490,30.77777777777778,116,11,greedy
1500,29.566666666666666,120,11,greedy
1510,30.788888888888888,118,11,greedy
1520,30.38888888888889,119,11,greedy
1530,30.57777777777778,121,11,greedy
1540,30.711111111111112,121,11,greedy
1550,29.91111111111111,123,11,greedy
1560,30.044444444444444,124,11,greedy
1570,29.266666666666666,126,11,greedy
1580,28.511111111111113,128,11,greedy
1590,28.655555555555555,129,11,greedy
1600,28.733333333333334,129,11,greedy
1610,28.41111111111111,130,11,greedy
1620,27.933333333333334,132,11,greedy
1630,27.133333333333333,134,11,greedy
1640,27.866666666666667,134,11,greedy
1650,26.655555555555555,138,11,greedy
1660,29.544444444444444,135,11,greedy
1670,31.022222222222222,136,11,greedy
1680,30.11111111111111,139,11,greedy
1690,28.9,142,11,greedy
1700,27.677777777777777,145,11,greedy
1710,27.822222222222223,146,11,greedy
1720,30.455555555555556,142,11,greedy
1730,29.711111111111112,144,11,greedy
1740,29.377777777777776,146,11,greedy
1750,28.955555555555556,147,11,greedy
1760,28.2,149,11,greedy
1770,27.9,151,11,greedy
1780,28.044444444444444,151,11,greedy
1790,27.255555555555556,153,11,greedy
1800,27.711111111111112,155,11,greedy
1810,27.844444444444445,155,11,greedy
1820,28.6,156,11,greedy
1830,27.833333333333332,159,11,greedy
1840,27.877777777777776,160,10,greedy
1850,27.677777777777777,161,10,greedy
1860,29.233333333333334,161,10,greedy
1870,28.57777777777778,163,10,greedy
1880,29.733333333333334,162,10,greedy
1890,29.033333333333335,165,10,greedy
1900,28.377777777777776,167,10,greedy
1910,28.91111111111111,166,10,greedy
1920,28.07777777777778,169,10,greedy
1930,27.877777777777776,170,10,greedy
1940,27.22222222222222,172,10,greedy
1950,26.555555555555557,175,10,greedy
1960,26.822222222222223,175,10,greedy
1970,27.31111111111111,174,10,greedy
1980,26.655555555555555,177,10,greedy
1990,25.544444444444444,180,10,greedy
2000,27.433333333333334,178,10,greedy
0,300.0,10,90,random
10,290.1666666666667,13,90,random
20,281.4888888888889,9,90,random
30,272.22222222222223,11,90,random
40,264.6222222222222,8,90,random
50,256.81111111111113,6,90,random
60,248.95555555555555,6,90,random
70,239.53333333333333,8,90,random
80,232.38888888888889,5,90,random
90,224.85555555555555,5,90,random
100,215.44444444444446,7,90,random
110,208.0888888888889,6,90,random
120,198.17777777777778,10,90,random
130,192.7111111111111,7,90,random
